q_V165,time,blood.V165,blood.Mecm,blood.Mebm,blood.Mpbm,blood.R1,blood.R2,blood.N1,blood.N2,blood.Mecm_V165,blood.Mebm_V165,blood.Mpbm_V165,blood.R1_V165,blood.R2_V165,blood.N1_V165,blood.N2_V165,blood.R2_V165_N1,blood.R2_V165_N2,blood.R1_N1,blood.R1_N2,blood.Mebm_V165_R1,blood.Mebm_V165_R2,main.V165,main.Mecm,main.Mebm,main.Mpbm,main.R1,main.R2,main.N1,main.N2,main.Mecm_V165,main.Mebm_V165,main.Mpbm_V165,main.R1_V165,main.R2_V165,main.N1_V165,main.N2_V165,main.R2_V165_N1,main.R2_V165_N2,main.R1_N1,main.R1_N2,main.Mebm_V165_R1,main.Mebm_V165_R2,primary.V165,primary.Mecm,primary.Mebm,primary.Mpbm,primary.R1,primary.R2,primary.N1,primary.N2,primary.Mecm_V165,primary.Mebm_V165,primary.Mpbm_V165,primary.R1_V165,primary.R2_V165,primary.N1_V165,primary.N2_V165,primary.R2_V165_N1,primary.R2_V165_N2,primary.R1_N1,primary.R1_N2,primary.Mebm_V165_R1,primary.Mebm_V165_R2
1,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8119867869371e-15,2.14683015560517e-11,1.99701876471104e-12,1.9970513075397e-11,9.74183468969736e-16,3.71485580320446e-16,2.88910084372357e-13,3.02659354567064e-13,3.16984439482165e-14,2.87063210425578e-15,2.94869246029921e-14,1.05735343325134e-16,3.03259386365476e-18,1.93214493640725e-14,6.45943729341984e-15,3.07323665664612e-16,1.10710987989831e-16,3.05534643010207e-14,3.197811713702e-14,1.00381560046966e-16,1.02216246702515e-17,1.14642501398891e-13,2.14342359833689e-11,1.99387527790597e-12,1.99388241705765e-11,1.41486172073401e-15,2.63788626381431e-16,2.7046776914889e-13,2.95819794044075e-13,6.57640166306889e-14,6.09725414677241e-15,6.11758294238986e-14,2.63915442184865e-16,4.81227176173133e-18,3.934619686254e-14,1.36563795230751e-14,3.09310402810387e-16,1.15893098840519e-16,2.8940402457761e-14,3.15678650655539e-14,2.60723546608675e-17,1.39559259079109e-18
1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83487066544658e-15,2.14680113644034e-11,1.99699145469445e-12,1.99702431296776e-11,9.74290852489909e-16,3.65584093497733e-16,2.89090395065389e-13,3.0303158366868e-13,3.19886355965877e-14,2.89699670060407e-15,2.97568703224071e-14,1.06694784553659e-16,3.01794813124111e-18,1.96414752640188e-14,6.57147059737663e-15,3.07400412248537e-16,1.10786509286287e-16,3.05846493518462e-14,3.20322309237703e-14,1.01412899697287e-16,1.01357052541585e-17,1.16553699906479e-13,2.1433042574488e-11,1.99376412799297e-12,1.99377140227803e-11,1.41579599310119e-15,2.57763666640225e-16,2.70088409851041e-13,2.95958076248286e-13,6.69574255115712e-14,6.20788812036649e-15,6.22859772200685e-14,2.68633956372068e-16,4.79719919663334e-18,4.02727490300264e-14,1.40078084066672e-14,3.09309719120642e-16,1.1610023137612e-16,2.8925852441689e-14,3.16149453448169e-14,2.65973101774435e-17,1.38657647649084e-18
1,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85646775414086e-15,2.14677377686188e-11,1.99696570537867e-12,1.9969988621971e-11,9.74408429718824e-16,3.60290723638424e-16,2.89223667006861e-13,3.03341863532607e-13,3.22622313811277e-14,2.92184690519076e-15,3.00113780289559e-14,1.07601761649269e-16,3.00537534818887e-18,1.99376888639653e-14,6.67537756419816e-15,3.07474239896244e-16,1.10860173097998e-16,3.06097871521966e-14,3.20785321362464e-14,1.02386616548723e-16,1.00610996008603e-17,1.18402950223434e-13,2.14318886122155e-11,1.99365665167583e-12,1.99366405695035e-11,1.4167052855023e-15,2.52283996313847e-16,2.69682734671327e-13,2.96042209181929e-13,6.81113877841907e-14,6.31486381936073e-15,6.33594304969242e-14,2.7320603410816e-16,4.78499835691867e-18,4.11534171162462e-14,1.43434827008186e-14,3.09307105283768e-16,1.16301931353263e-16,2.8906574599379e-14,3.16540486330277e-14,2.71056101004425e-17,1.37889470350961e-18
1,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87685787071557e-15,2.1467479690644e-11,1.99694141554479e-12,1.99697485494363e-11,9.74532773656763e-16,3.55526069825012e-16,2.89318077070785e-13,3.03599684436554e-13,3.25203093559802e-14,2.94528202084641e-15,3.02514505637025e-14,1.08459332789907e-16,2.99455992529049e-18,2.02120578473641e-14,6.77180405922975e-15,3.07544751032386e-16,1.10931512123287e-16,3.06298457922505e-14,3.21181385263793e-14,1.03306290394383e-16,9.9961439781053e-18,1.20192670459762e-13,2.14307724625742e-11,1.99355269683305e-12,1.99356022907673e-11,1.41758720051508e-15,2.47280538425989e-16,2.69257959784529e-13,2.96081402237222e-13,6.9227537425495e-14,6.41833297035801e-15,6.4397709233021e-14,2.77636458672216e-16,4.77521714043407e-18,4.19911643790384e-14,1.46643014832577e-14,3.0930246340101e-16,1.16497835569832e-16,2.88835041345999e-14,3.16863253069181e-14,2.75978486821225e-17,1.3723479010162e-18
1,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89611455768986e-15,2.14672361448887e-11,1.99691849263376e-12,1.99695219952453e-11,9.74661170477034e-16,3.51223195347305e-16,2.89380499428083e-13,3.0381311813482e-13,3.27638551112698e-14,2.96739271115592e-15,3.04780047546695e-14,1.09270337870341e-16,2.98523838010639e-18,2.04663949877858e-14,6.86134847899405e-15,3.07611759375377e-16,1.11000224903507e-16,3.06456462101381e-14,3.21520088800956e-14,1.04175208508196e-16,9.93944659354406e-18,1.21925130745125e-13,2.1429692603098e-11,1.99345212171846e-12,1.99345977703243e-11,1.41844025143371e-15,2.42695077776841e-16,2.68820022532468e-13,2.96083441706657e-13,7.03073969017147e-14,6.51843692162777e-15,6.54022296760158e-14,2.81929843585224e-16,4.7674771927034e-18,4.27887764456604e-14,1.49711218899049e-14,3.09295824603553e-16,1.16687736999284e-16,2.8857427295306e-14,3.17127649490978e-14,2.8074590864449e-17,1.36676903747743e-18
1,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91430579001624e-15,2.1467006226869e-11,1.99689685168515e-12,1.99693081180178e-11,9.74791481515386e-16,3.47325364721712e-16,2.89416709068389e-13,3.03989028663786e-13,3.29937731309582e-14,2.98826207615694e-15,3.06918819822866e-14,1.10037421640025e-16,2.97718979297006e-18,2.07023641096534e-14,6.94456296086951e-15,3.07675218044535e-16,1.11066131128462e-16,3.06578842621349e-14,3.21809654991267e-14,1.04996401457164e-16,9.88983725877524e-18,1.2360246922856e-13,2.14286476098573e-11,1.99335479375457e-12,1.99336256835888e-11,1.41926365149242e-15,2.38478273442947e-16,2.68373794130081e-13,2.96054906837377e-13,7.13523901423275e-14,6.61530785285256e-15,6.63743164114697e-14,2.8609064125682e-16,4.76146071844555e-18,4.35488574808912e-14,1.52647554792532e-14,3.09287296631278e-16,1.1687154404045e-16,2.88290042531771e-14,3.17342185623481e-14,2.85363750585278e-17,1.36201749757682e-18
1,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9314945758298e-15,2.1466789103629e-11,1.99687641444191e-12,1.99691061429107e-11,9.74922032106229e-16,3.43784247439543e-16,2.89431553468329e-13,3.04133251788507e-13,3.32108963710076e-14,3.00796655725511e-15,3.08938570893093e-14,1.1076305329853e-16,2.97022824233383e-18,2.09214878497659e-14,7.02195529724429e-15,3.07735170590131e-16,1.11129138980563e-16,3.06671494830196e-14,3.22057135226571e-14,1.0577267308439e-16,9.84632777293566e-18,1.2522670572111e-13,2.14276361464037e-11,1.99326058850437e-12,1.99326847873529e-11,1.42005714681384e-15,2.34588083464611e-16,2.67923257391699e-13,2.9600135319424e-13,7.23638535959578e-14,6.70906980573473e-15,6.73152126474046e-14,2.9012315029967e-16,4.75689995200326e-18,4.42738314130789e-14,1.55459664940229e-14,3.09277029434859e-16,1.17049250238101e-16,2.87987884887541e-14,3.17514177398077e-14,2.89837154646486e-17,1.35797441553247e-18
1,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94773946870788e-15,2.14665840056378e-11,1.99685710859272e-12,1.99689153540816e-11,9.75051521862183e-16,3.40558480350136e-16,2.8942909743447e-13,3.04250747770111e-13,3.34159943622601e-14,3.02657670119189e-15,3.10846459183815e-14,1.11449543178177e-16,2.96419675305259e-18,2.11251564854398e-14,7.09399130258391e-15,3.07791717627401e-16,1.1118922108437e-16,3.06739410352346e-14,3.22268575302219e-14,1.06506625702069e-16,9.80808041903011e-18,1.26799753354765e-13,2.14266569543411e-11,1.99316938879432e-12,1.99317739110156e-11,1.42082088432494e-15,2.30988506138322e-16,2.67471655203753e-13,2.95927468265123e-13,7.33430456585651e-14,6.79983956267045e-15,6.82260889847139e-14,2.94031521871801e-16,4.75356867690776e-18,4.49659467657126e-14,1.58154715454363e-14,3.09265192839965e-16,1.17220911583692e-16,2.87672432147795e-14,3.17649912068336e-14,2.94171040216785e-17,1.3545389566623e-18
1,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9630950065669e-15,2.14663902199095e-11,1.99683886712841e-12,1.99687350882879e-11,9.75178952139325e-16,3.37612508322589e-16,2.89412745348752e-13,3.04345731433502e-13,3.36097800905745e-14,3.04415780759786e-15,3.12649117121622e-14,1.1209905703228e-16,2.95896241418633e-18,2.13146372869837e-14,7.16109744409594e-15,3.07844994151571e-16,1.1124639667695e-16,3.06786812699858e-14,3.22449158058922e-14,1.07200681353063e-16,9.77438266944716e-18,1.28323428574239e-13,2.1425708845275e-11,1.99308108396563e-12,1.99308919490935e-11,1.42155530764422e-15,2.27648566819535e-16,2.67021614543711e-13,2.95837203503017e-13,7.42911547247505e-14,6.88772739695855e-15,6.91080509067469e-14,2.97819765316928e-16,4.75127534223813e-18,4.5627283961392e-14,1.60739403411159e-14,3.09251962296895e-16,1.17386629378709e-16,2.87347552898379e-14,3.17754790929147e-14,2.98370120585063e-17,1.35162532410693e-18
1,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97761208963915e-15,2.14662070841368e-11,1.9968216277932e-12,1.99685647294297e-11,9.75303567316477e-16,3.34915642795732e-16,2.89385344371481e-13,3.04421782919277e-13,3.37929158631607e-14,3.0607704802884e-15,3.1435270570382e-14,1.12713628353744e-16,2.95441241041302e-18,2.14910840011148e-14,7.22366359552918e-15,3.07895154193131e-16,1.11300718321569e-16,3.06817272593784e-14,3.22603325909749e-14,1.07857099846532e-16,9.74462669703742e-18,1.29799459728822e-13,2.14247906939224e-11,1.99299556923329e-12,1.99300378548122e-11,1.42226107533463e-15,2.24541496783238e-16,2.66575250064116e-13,2.95733886369215e-13,7.52093060772554e-14,6.97283771464605e-15,6.99621451881466e-14,3.01491753301609e-16,4.74985743602037e-18,4.62597642242442e-14,1.6321997156597e-14,3.09237510043403e-16,1.17546537230344e-16,2.87016470057525e-14,3.17833452428926e-14,3.02438917065194e-17,1.34916032714472e-18
1,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99133830775408e-15,2.14660339816664e-11,1.99680533261439e-12,1.99684037038758e-11,9.75424807206758e-16,3.3244129236812e-16,2.89349271591882e-13,3.04481941997495e-13,3.39660183335982e-14,3.07647109884918e-15,3.15962961242774e-14,1.13295169070594e-16,2.95045077415397e-18,2.16555461866197e-14,7.2820458117564e-15,3.07942360529458e-16,1.11352261970309e-16,3.06833806043603e-14,3.22734886069663e-14,1.08477994145017e-16,9.71829264583529e-18,1.31229494489025e-13,2.14239014322018e-11,1.99291274513634e-12,1.9929210634607e-11,1.42293899702287e-15,2.21644063551092e-16,2.66134250603741e-13,2.95620315404849e-13,7.60985677978125e-14,7.05526960511561e-15,7.07893653933163e-14,3.05051226591914e-16,4.74917685748412e-18,4.6865159415428e-14,1.65602228151939e-14,3.0922199987536e-16,1.17700791150602e-16,2.86681860738101e-14,3.17889878345459e-14,3.06381771204823e-17,1.34708138962362e-18
1,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0043182253245e-15,2.14658703371723e-11,1.99678992749749e-12,1.99682514764394e-11,9.75542268459935e-16,3.3016633028764e-16,2.89306507641614e-13,3.0452878839037e-13,3.41296628277001e-14,3.09131222409108e-15,3.17485235606513e-14,1.13845478900512e-16,2.946995711405e-18,2.18089782112506e-14,7.33656905133061e-15,3.0798677788196e-16,1.11401119515584e-16,3.06838957771835e-14,3.22847100913101e-14,1.09065343574122e-16,9.69493487353103e-18,1.32615106276416e-13,2.1423040044145e-11,1.99283251706461e-12,1.99284093433915e-11,1.42358998376919e-15,2.18936021572728e-16,2.65699951436477e-13,2.95498840901063e-13,7.69599558545676e-14,7.13511731490153e-15,7.15906566089022e-14,3.08501798569657e-16,4.74911608983052e-18,4.74451023030084e-14,1.67891569936904e-14,3.09205584301821e-16,1.17849562008306e-16,2.86345940852503e-14,3.17927485333127e-14,3.10202855455798e-17,1.34533490713629e-18
1,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01659363093778e-15,2.14657156129127e-11,1.99677536187571e-12,1.99681075468956e-11,9.75655673239917e-16,3.28070571666434e-16,2.89258698887992e-13,3.04564510185204e-13,3.42843870872659e-14,3.10534294851695e-15,3.18924531044335e-14,1.14366253593469e-16,2.94397738806491e-18,2.19522477852423e-14,7.38752979691855e-15,3.08028568513315e-16,1.1144739320472e-16,3.06834872180248e-14,3.22942765547568e-14,1.09621005238487e-16,9.67417056564161e-18,1.33957799864275e-13,2.14222055615026e-11,1.99275479484987e-12,1.99276330804682e-11,1.42421500978115e-15,2.16399659206455e-16,2.65273394606386e-13,2.95371433349444e-13,7.7794438497029e-14,7.21247065695283e-15,7.23669195321223e-14,3.11846959556057e-16,4.74957501956029e-18,4.80010968994888e-14,1.70093007139948e-14,3.09188403254275e-16,1.17993029779399e-16,2.86010536793384e-14,3.17949203836411e-14,3.13906182605227e-17,1.34387488334778e-18
1,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02820375722295e-15,2.1465569305472e-11,1.99676158840486e-12,1.99679714469508e-11,9.75764843798726e-16,3.26136339230515e-16,2.89207209988959e-13,3.04590962107847e-13,3.44306945280147e-14,3.11860920094263e-15,3.20285530493159e-14,1.14859092248378e-16,2.94133608871225e-18,2.20861439565391e-14,7.43519854082199e-15,3.08067889472237e-16,1.11491191457738e-16,3.06823353722764e-14,3.23024274400253e-14,1.10146723956104e-16,9.65567025943175e-18,1.3525901628066e-13,2.14213970599309e-11,1.99267949241114e-12,1.9926880985983e-11,1.42481508313468e-15,2.14019423250325e-16,2.64855379310435e-13,2.95239741524019e-13,7.86029400686772e-14,7.28741536561469e-15,7.31190140173765e-14,3.15090080987116e-16,4.75046828171985e-18,4.85345286039415e-14,1.72211189151644e-14,3.09170583787574e-16,1.18131379180719e-16,2.85677146165992e-14,3.17957546094591e-14,3.17495614202497e-17,1.34266179183732e-18
1,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03918547565686e-15,2.14654309429091e-11,1.99674856269636e-12,1.996784273759e-11,9.75869681836212e-16,3.24348100949471e-16,2.89153168310553e-13,3.04609715162664e-13,3.45690570908971e-14,3.13115401277761e-15,3.21572624101367e-14,1.15325503854538e-16,2.93902067870711e-18,2.22113845295227e-14,7.47982211583783e-15,3.08104890962838e-16,1.11532625747372e-16,3.06805918269219e-14,3.23093678364017e-14,1.10644140964512e-16,9.63914991821077e-18,1.36520137123603e-13,2.14206136556701e-11,1.99260652744558e-12,1.99261522378333e-11,1.4253912236255e-15,2.11781606298999e-16,2.64446503966834e-13,2.95105141765654e-13,7.93863443295765e-14,7.3600334059394e-15,7.38477621670506e-14,3.18234419468005e-16,4.75172303567079e-18,4.90466739663123e-14,1.74250430275463e-14,3.09152240392838e-16,1.18264796373594e-16,2.85346989245126e-14,3.17954664729257e-14,3.20974868166721e-17,1.34166162163988e-18
1,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0495734701486e-15,2.14653000822481e-11,1.99673624308201e-12,1.99677210067425e-11,9.75970151748619e-16,3.22692166359751e-16,2.89097501471356e-13,3.04622098920355e-13,3.46999177519386e-14,3.14301775212928e-15,3.22789932576174e-14,1.15766913180186e-16,2.93698731487397e-18,2.23286228956487e-14,7.52162586140109e-15,3.08139715475017e-16,1.11571808286432e-16,3.06783836805729e-14,3.23152733833085e-14,1.11114801604848e-16,9.62436427361398e-18,1.37742488379849e-13,2.14198545026334e-11,1.99253582115779e-12,1.99254460489619e-11,1.42594444624479e-15,2.09674085280577e-16,2.64047201336544e-13,2.94968779801448e-13,8.01454973662637e-14,7.43040324453106e-15,7.45539510383876e-14,3.21283120721925e-16,4.75327709532037e-18,4.95387099535357e-14,1.76214734924039e-14,3.09133475667896e-16,1.18393466497672e-16,2.85021052573194e-14,3.17942403204427e-14,3.24347525718702e-17,1.34084507353966e-18
1,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05940039256701e-15,2.14651763072558e-11,1.99672459040585e-12,1.99676058672148e-11,9.76066267040368e-16,3.21156431068773e-16,2.89040969079778e-13,3.04629237543958e-13,3.48236927442335e-14,3.15423833079919e-15,3.23941327853334e-14,1.16184666107496e-16,2.93519836105316e-18,2.24384542832673e-14,7.56081562203829e-15,3.08172497423263e-16,1.1160885033057e-16,3.06758172615259e-14,3.23202944772774e-14,1.11560162151099e-16,9.61110121184938e-18,1.38927343823231e-13,2.14191187898462e-11,1.99246729802136e-12,1.99247616649738e-11,1.42647574907229e-15,2.07686101901708e-16,2.63657767839749e-13,2.94831606229647e-13,8.088121015346e-14,7.49860008794135e-15,7.52383350264767e-14,3.24239223440938e-16,4.75507735269305e-18,5.00117226442871e-14,1.78107821873806e-14,3.09114381176659e-16,1.18517571850502e-16,2.84700125898636e-14,3.17922339274536e-14,3.27617037749778e-17,1.34018688089487e-18
1,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06869700282548e-15,2.14650592264638e-11,1.99671356783872e-12,1.99674969548501e-11,9.76158079310863e-16,3.19730161004227e-16,2.88984189563034e-13,3.04632080481004e-13,3.49407735362569e-14,3.16485138834287e-15,3.25030451500065e-14,1.16580034494794e-16,2.93362147334987e-18,2.25414214468505e-14,7.59757958022032e-15,3.08203363118705e-16,1.11643860950914e-16,3.06729812910338e-14,3.23245598807221e-14,1.11981595920609e-16,9.59917702460808e-18,1.40075928056011e-13,2.14184057391782e-11,1.99240088556801e-12,1.99240983620268e-11,1.42698610462167e-15,2.05808077573807e-16,2.63278388020569e-13,2.94694406629085e-13,8.15942608214639e-14,7.56469609363784e-15,7.5901637973457e-14,3.27105663041137e-16,4.75707844537805e-18,5.04667153145705e-14,1.7993314731336e-14,3.09095038387659e-16,1.18637290569636e-16,2.84384833470206e-14,3.17895822384327e-14,3.3078673071519e-17,1.33966523393338e-18
1,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07749229568785e-15,2.14649484713971e-11,1.99670314071221e-12,1.99673939268811e-11,9.76245669338955e-16,3.18403809598749e-16,2.88927662846122e-13,3.04631428611754e-13,3.50515286029326e-14,3.17489045663283e-15,3.26060731190071e-14,1.16954220631858e-16,2.9322288265827e-18,2.26380198243239e-14,7.63208992920963e-15,3.08232430953528e-16,1.11676946165656e-16,3.06699495744282e-14,3.23281798171154e-14,1.12380398776611e-16,9.58843237993434e-18,1.41189419245952e-13,2.14177146033256e-11,1.99233651419972e-12,1.99234554449545e-11,1.42747645386792e-15,2.04031456836585e-16,2.62909154956053e-13,2.94557827106661e-13,8.22853966741377e-14,7.62876055773017e-15,7.65445550457113e-14,3.29885275321504e-16,4.75924162755847e-18,5.09046159023839e-14,1.81693926522317e-14,3.09075519622057e-16,1.18752795705495e-16,2.84075660546996e-14,3.17864005853858e-14,3.338598121204e-17,1.33926129046032e-18
1,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08581361609114e-15,2.14648436949804e-11,1.99669327636922e-12,1.99672964604471e-11,9.76329139876881e-16,3.17168862381521e-16,2.88871789520984e-13,3.04627956525993e-13,3.51563050195506e-14,3.18438710776576e-15,3.27035395530706e-14,1.1730836134216e-16,2.93099645869135e-18,2.27287021963264e-14,7.6645043938196e-15,3.08259811714764e-16,1.11708208345587e-16,3.06667832903569e-14,3.23312486252835e-14,1.12757794113087e-16,9.57872889537975e-18,1.42268951603041e-13,2.14170446640049e-11,1.99227411702068e-12,1.99228322455864e-11,1.42794770234379e-15,2.0234857443203e-16,2.6255008727429e-13,2.94422395973013e-13,8.29553359949056e-14,7.69086008294349e-15,7.71677544138676e-14,3.32580800024191e-16,4.76153381160018e-18,5.13262838584517e-14,1.83393154094396e-14,3.0905588896864e-16,1.18864254597284e-16,2.83772975852454e-14,3.17827874568478e-14,3.36839375654091e-17,1.33895875905393e-18
1,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09368676447988e-15,2.14647445700965e-11,1.99668394402872e-12,1.99672042512528e-11,9.76408609837939e-16,3.16017704465042e-16,2.8881688704635e-13,3.04622231501024e-13,3.52554299034598e-14,3.19337108766565e-15,3.27957487474047e-14,1.17643531776238e-16,2.92990371403817e-18,2.28138828838894e-14,7.69496760843262e-15,3.08285608971102e-16,1.1173774582824e-16,3.06635329379061e-14,3.23338470353104e-14,1.13114937395792e-16,9.56994621707647e-18,1.43315617632503e-13,2.14163952303278e-11,1.99221362968605e-12,1.99222281212356e-11,1.42840071781893e-15,2.00752542083272e-16,2.62201143336961e-13,2.94288542131861e-13,8.36047696719735e-14,7.75105872974763e-15,7.77718787646284e-14,3.35194884293455e-16,4.76392675299325e-18,5.17325164031037e-14,1.85033622675775e-14,3.09036203141596e-16,1.1897182848295e-16,2.83477050589352e-14,3.17788268795555e-14,3.39728406010241e-17,1.33874354330535e-18
1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10113609340078e-15,2.14646507882758e-11,1.99667511466282e-12,1.99671170123497e-11,9.76484209620558e-16,3.14943507226989e-16,2.88763203434975e-13,3.04614729668522e-13,3.53492117242135e-14,3.2018704373353e-15,3.28829876504313e-14,1.17960748932695e-16,2.92893276988016e-18,2.28939415218976e-14,7.72361236238743e-15,3.08309919494852e-16,1.11765652690181e-16,3.06602399924525e-14,3.23360441197385e-14,1.13452920319934e-16,9.56197952531658e-18,1.4433047019471e-13,2.1415765637331e-11,1.99215499026509e-12,1.99216424533316e-11,1.42883632917686e-15,1.99237151751432e-16,2.61862233050399e-13,2.94156610679777e-13,8.42343626687818e-14,7.80941815306725e-15,7.8357546668636e-14,3.37730086030468e-16,4.76639635611902e-18,5.21240542181123e-14,1.86617940231853e-14,3.09016512268912e-16,1.19075672288709e-16,2.83188074538324e-14,3.17745904664768e-14,3.42529783433059e-17,1.33860343763855e-18
1,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10818459640445e-15,2.14645620585006e-11,1.99666676088458e-12,1.9967034473024e-11,9.76556077358947e-16,3.13940131139034e-16,2.88710928814272e-13,3.04605849785624e-13,3.54379414993869e-14,3.20991160338116e-15,3.29655269761742e-14,1.18260974937017e-16,2.92806823298109e-18,2.29692264453048e-14,7.75056072312567e-15,3.0833283369414e-16,1.1179201863849e-16,3.06569383135163e-14,3.23378989661805e-14,1.13772774634294e-16,9.55473740082051e-18,1.45314524397552e-13,2.14151552446384e-11,1.99209813911668e-12,1.99210746461757e-11,1.42925532618693e-15,1.97796792719779e-16,2.61533227692997e-13,2.94026876137899e-13,8.48447553614138e-14,7.86599772659788e-15,7.8925353824573e-14,3.40188877141766e-16,4.76892208210955e-18,5.25015866077486e-14,1.88148545885386e-14,3.08996860607094e-16,1.1917593455514e-16,2.8290616968291e-14,3.17701391775304e-14,3.45246288012059e-17,1.33852786684029e-18
1,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11485399013566e-15,2.14644781061095e-11,1.99665885684516e-12,1.99669563777765e-11,9.7662435592915e-16,3.1300204222096e-16,2.88660205186711e-13,3.04595924964112e-13,3.55218938904393e-14,3.21751953916879e-15,3.3043622223665e-14,1.18545120103483e-16,2.92729679551855e-18,2.30400577238185e-14,7.77592504741575e-15,3.08354436039348e-16,1.1181692899124e-16,3.06536553414394e-14,3.23394621109489e-14,1.14075475672902e-16,9.54813999687022e-18,1.46268759342737e-13,2.14145634352387e-11,1.99204301877548e-12,1.99205241258039e-11,1.42965845993359e-15,1.96426380319052e-16,2.61213968083209e-13,2.93899553673217e-13,8.54365647611039e-14,7.92085465641937e-15,7.94758741963778e-14,3.42573646679725e-16,4.77148644316077e-18,5.28657561662745e-14,1.89627724389411e-14,3.08977287182837e-16,1.19272757465893e-16,2.8263140173654e-14,3.176552483297e-14,3.47880603749538e-17,1.33850766272429e-18
1,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12116479035802e-15,2.14643986717893e-11,1.99665137813915e-12,1.99668824853856e-11,9.7668919057061e-16,3.1212424002583e-16,2.88611134666059e-13,3.04585232659172e-13,3.56013282106731e-14,3.22471779774727e-15,3.31175146145798e-14,1.18814045801337e-16,2.92660694122448e-18,2.31067298789394e-14,7.79980889066035e-15,3.08374805473964e-16,1.11840464723603e-16,3.06504131142395e-14,3.23407767677042e-14,1.14361945628378e-16,9.54211747143174e-18,1.47194119744017e-13,2.14139896143628e-11,1.9919895738475e-12,1.99199903389426e-11,1.43004644371758e-15,1.95121294483942e-16,2.60904271359367e-13,2.93774808613026e-13,8.60103856370377e-14,7.97404408532297e-15,8.00096610577114e-14,3.44886703874324e-16,4.77407457019711e-18,5.32171629902396e-14,1.91057619311616e-14,3.08957826365173e-16,1.19366276952231e-16,2.82363789889733e-14,3.176079141391e-14,3.50435322419024e-17,1.33853487241106e-18
1,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1271363825467e-15,2.14643235106446e-11,1.99664430171725e-12,1.99668125680417e-11,9.76750727009107e-16,3.11302195410646e-16,2.88563786423114e-13,3.04574003174626e-13,3.56764893554312e-14,3.23152861750021e-15,3.31874319585408e-14,1.19068567143199e-16,2.92598869416203e-18,2.31695143150686e-14,7.82230782381758e-15,3.0839401580416e-16,1.11862702561524e-16,3.06472291313367e-14,3.23418798803173e-14,1.14633056595436e-16,9.53660864072744e-18,1.48091517432526e-13,2.14134332084477e-11,1.99193775091358e-12,1.99194727520447e-11,1.43041995428537e-15,1.93877326636884e-16,2.60603936598151e-13,2.93652764510161e-13,8.65667915521831e-14,8.02561918904025e-15,8.0527247955521e-14,3.47130281056139e-16,4.7766738428783e-18,5.35563684737794e-14,1.92440245014423e-14,3.08938508373293e-16,1.1945662285235e-16,2.82103315047449e-14,3.17559761797125e-14,3.52912947230338e-17,1.33860259357583e-18
