q_V165,time,blood.V165,blood.Mecm,blood.Mebm,blood.Mpbm,blood.R1,blood.R2,blood.N1,blood.N2,blood.Mecm_V165,blood.Mebm_V165,blood.Mpbm_V165,blood.R1_V165,blood.R2_V165,blood.N1_V165,blood.N2_V165,blood.R2_V165_N1,blood.R2_V165_N2,blood.R1_N1,blood.R1_N2,blood.Mebm_V165_R1,blood.Mebm_V165_R2,main.V165,main.Mecm,main.Mebm,main.Mpbm,main.R1,main.R2,main.N1,main.N2,main.Mecm_V165,main.Mebm_V165,main.Mpbm_V165,main.R1_V165,main.R2_V165,main.N1_V165,main.N2_V165,main.R2_V165_N1,main.R2_V165_N2,main.R1_N1,main.R1_N2,main.Mebm_V165_R1,main.Mebm_V165_R2,primary.V165,primary.Mecm,primary.Mebm,primary.Mpbm,primary.R1,primary.R2,primary.N1,primary.N2,primary.Mecm_V165,primary.Mebm_V165,primary.Mpbm_V165,primary.R1_V165,primary.R2_V165,primary.N1_V165,primary.N2_V165,primary.R2_V165_N1,primary.R2_V165_N2,primary.R1_N1,primary.R1_N2,primary.Mebm_V165_R1,primary.Mebm_V165_R2
10,360,7.72396163662892e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5368317765485e-14,2.13571714354014e-11,1.98657021659719e-12,1.9867136218978e-11,1.06035351441557e-15,2.56823333597902e-16,1.62675317190352e-13,1.81257485316665e-13,1.42828564598547e-13,1.29709282475372e-14,1.32863781021904e-13,5.53520867189422e-16,1.25872059436585e-17,2.8881374704996e-14,9.98670332319043e-15,3.42271034912902e-16,1.39570943581283e-16,1.68302373463509e-14,1.83068418539649e-14,4.15805270557852e-16,4.30498846881053e-17,6.31894986375504e-14,2.14647855089956e-11,1.99671949942421e-12,1.99672423339494e-11,1.50027640621745e-15,1.38131429248241e-15,1.83529384344386e-13,1.88772372880921e-13,3.52144910043795e-14,3.26215517240832e-15,3.27576660505855e-14,1.56698164181211e-16,1.39691889317618e-17,7.29577477501029e-15,2.38758915867453e-15,2.95879208591843e-16,1.1289749723804e-16,1.8289670648219e-14,1.8726561073739e-14,1.45385991703532e-17,3.80680422059309e-18
10,420,9.48111149789626e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68252306803107e-14,2.13385183506069e-11,1.98481889369697e-12,1.98497845121924e-11,1.05112837555497e-15,1.91817192188751e-16,1.71653374477511e-13,1.95578291449071e-13,1.61481649393056e-13,1.46675412194057e-14,1.50215487807494e-13,6.10590286780019e-16,1.01048703194604e-17,3.79483878420243e-14,1.33497956574548e-14,3.27580418114924e-16,1.33059046516128e-16,1.81183489697787e-14,2.0123783241067e-14,4.77180541889244e-16,3.63845417051131e-17,6.35762073236655e-14,2.14637312503949e-11,1.99662147743797e-12,1.99662616282742e-11,1.47256912827669e-15,1.17841533395024e-15,1.99402216887896e-13,2.05830741397985e-13,3.62687496051859e-14,3.35981591480431e-15,3.37383717257544e-14,1.54639630424523e-16,1.18192347919958e-17,8.903071081625e-15,2.92303858387358e-15,3.16477693299097e-16,1.19087638639596e-16,2.00498084827969e-14,2.06066431086822e-14,1.49919991989022e-17,3.71464803867656e-18
10,480,1.13056940411263e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81964569835072e-14,2.13211207486696e-11,1.98318433969259e-12,1.98336006964369e-11,1.04781537263336e-15,1.52764046151547e-16,1.77835130565658e-13,2.07113607209136e-13,1.7887925133029e-13,1.62477751773877e-14,1.6639930356306e-13,6.67123762827035e-16,8.59252226194067e-18,4.73237791049348e-14,1.69420960266067e-14,3.20381059620586e-16,1.30332909991683e-16,1.91131701077223e-14,2.16845095330907e-14,5.36888710696448e-16,3.09964192971054e-17,6.37997745682296e-14,2.14630756692326e-11,1.99656056642916e-12,1.99656517853326e-11,1.45312671554467e-15,1.00343252209587e-15,2.12789386460442e-13,2.20349756203314e-13,3.69243307673927e-14,3.42075206405778e-15,3.43482146673421e-14,1.5306784808243e-16,1.00099343618359e-17,1.04751889412734e-14,3.4494991179138e-15,3.20799824224175e-16,1.19532652180536e-16,2.15469371790026e-14,2.22225335337423e-14,1.52449954830742e-17,3.43651130522941e-18
10,540,1.31825475002369e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94937242503313e-14,2.13048244959083e-11,1.98165224220626e-12,1.98184413915427e-11,1.04807793564423e-15,1.2701153513118e-16,1.81852471928958e-13,2.16332607992238e-13,1.9517550409159e-13,1.77258986281253e-14,1.81558608457294e-13,7.22829724253442e-16,7.6052201252913e-18,5.67211594054539e-14,2.06664905666722e-14,3.16472375540733e-16,1.29490277878217e-16,1.98658439267047e-14,2.30201922453378e-14,5.94943381199423e-16,2.69157843743807e-17,6.39237604076116e-14,2.14626722518099e-11,1.9965231162721e-12,1.99652765133115e-11,1.43905323486472e-15,8.67287891393356e-16,2.24093444310346e-13,2.32712398632862e-13,3.73277481900604e-14,3.45841714741235e-15,3.47234866884282e-14,1.51820717318701e-16,8.61652446061107e-18,1.19834008079656e-14,3.95705270253743e-15,3.17655585001613e-16,1.17511917834121e-16,2.28212522823189e-14,2.36112813901951e-14,1.53736355502447e-17,3.09294494245356e-18
10,600,1.5099048905112e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07267857030722e-14,2.12894891944194e-11,1.98020962620468e-12,1.98041759948087e-11,1.05047183680643e-15,1.08998065407103e-16,1.84219119631544e-13,2.23635557504124e-13,2.1051080558057e-13,1.91151335889625e-14,1.95824005191228e-13,7.77513443687975e-16,6.93194940973929e-18,6.59255556019563e-14,2.44428022254718e-14,3.13918224919343e-16,1.29570004293469e-16,2.04200879121711e-14,2.41573104521514e-14,6.51351598664719e-16,2.38886076618459e-17,6.39878791762246e-14,2.14624274350919e-11,1.99650041339613e-12,1.99650487768295e-11,1.42862371004978e-15,7.66144423009625e-16,2.33649136394504e-13,2.43242785189039e-13,3.75725649081289e-14,3.4814007981913e-15,3.49512231703523e-14,1.50813380752612e-16,7.59023196640907e-18,1.34035662804189e-14,4.43725116456415e-15,3.12741572967611e-16,1.15080730478134e-16,2.39065571270276e-14,2.48045746976135e-14,1.54271587574638e-17,2.75864692550845e-18
10,660,1.70446514518244e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19036698188927e-14,2.12749917747431e-11,1.97884513184003e-12,1.97906900230168e-11,1.05406386715153e-15,9.58521175637772e-17,1.85344512056181e-13,2.29360617302815e-13,2.25008225256888e-13,2.04271005187224e-14,2.09309976983152e-13,8.31029151900979e-16,6.45951017043962e-18,7.47846177301582e-14,2.82069892328346e-14,3.11969724497172e-16,1.30139715865084e-16,2.08128691846358e-14,2.5118900065383e-14,7.06117259338219e-16,2.1650381869675e-17,6.40167804271301e-14,2.14622816801513e-11,1.99648691554411e-12,1.99649131908383e-11,1.42075176174099e-15,6.91662510228333e-16,2.41735108733782e-13,2.52215438049599e-13,3.77183198486767e-14,3.49517977589763e-15,3.50868091615596e-14,1.49993626097595e-16,6.84385934815846e-18,1.47192732873543e-14,4.88418773960704e-15,3.08545517680294e-16,1.13097904810712e-16,2.48313624340521e-14,2.58296461333621e-14,1.54370272186713e-17,2.4676527730986e-18
10,720,1.90105062767545e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30309456181312e-14,2.12612270234427e-11,1.97754904799661e-12,1.97778856032024e-11,1.05823628178923e-15,8.59391798324603e-17,1.8554973546597e-13,2.33791302521122e-13,2.38772976557265e-13,2.16717230225391e-14,2.22114396797456e-13,8.83261101050391e-16,6.12165457849549e-18,8.31983278947308e-14,3.19096952653865e-14,3.10322233327341e-16,1.3098482344887e-16,2.10751371580752e-14,2.59253673100745e-14,7.5924083025524e-16,1.99881505624192e-17,6.4025622475497e-14,2.14621972518741e-11,1.99647911202001e-12,1.99648346529061e-11,1.41472288072153e-15,6.36104837367688e-16,2.48583711919197e-13,2.59863079888228e-13,3.78027481257974e-14,3.50323654583448e-15,3.51653470937648e-14,1.49324813317181e-16,6.29642476783291e-18,1.59222061633377e-14,5.29465505407916e-15,3.05625702153865e-16,1.11719458769676e-16,2.56197588091289e-14,2.67099538576404e-14,1.54230040040984e-17,2.22843014271424e-18
10,780,2.09891559069994e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41139767063876e-14,2.1248106457028e-11,1.97631320508907e-12,1.97656804251422e-11,1.06257732309452e-15,7.82647313751359e-17,1.85083215122448e-13,2.37163857537195e-13,2.51893542972006e-13,2.28573303830697e-14,2.3431957485768e-13,9.34116386820692e-16,5.8772600550537e-18,9.11083931128611e-14,3.55143635247794e-14,3.08841544404906e-16,1.31986092737478e-16,2.12325754491106e-14,2.65950108025845e-14,8.10720263091223e-16,1.87442647463558e-17,6.40236095106996e-14,2.14621503493434e-11,1.99647478980365e-12,1.99647910226449e-11,1.41005058149137e-15,5.93766016262445e-16,2.5438908987708e-13,2.66383154523141e-13,3.78496506565216e-14,3.50777583278798e-15,3.52089773549036e-14,1.48778947574544e-16,5.88709806751169e-18,1.70106600524025e-14,5.66768115938947e-15,3.03777163205735e-16,1.10831989092105e-16,2.62921311273789e-14,2.74657234666762e-14,1.53972342467778e-17,2.03712930676864e-18
10,840,2.29742873725394e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51571482154003e-14,2.12355564185963e-11,1.97513079928137e-12,1.97540059707872e-11,1.06681516230528e-15,7.21924549720447e-17,1.84134962748779e-13,2.39674163210751e-13,2.6444358140366e-13,2.39908417213371e-14,2.45994029212708e-13,9.83522498109e-16,5.69966937420154e-18,9.84883891284556e-14,3.89952099462538e-14,3.07465026482034e-16,1.33071624766284e-16,2.13063360568163e-14,2.7144351809271e-14,8.60553207842407e-16,1.78057894242232e-17,6.40162328428921e-14,2.14621260496136e-11,1.99647256220167e-12,1.9964768418245e-11,1.4063941626193e-15,5.60791765905319e-16,2.59313800707672e-13,2.71943290467995e-13,3.78739503863495e-14,3.51018510714419e-15,3.52315817547435e-14,1.48333641153281e-16,5.57424287202684e-18,1.79875526810857e-14,6.0038863500825e-15,3.02652810509009e-16,1.10279884966376e-16,2.68657505180547e-14,2.81143957810181e-14,1.53669644956904e-17,1.88572668196814e-18
10,900,2.49605340732725e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61640605709792e-14,2.12235159245348e-11,1.97399619411722e-12,1.9742805511195e-11,1.07077544690231e-15,6.72986013093049e-17,1.82848863348948e-13,2.41483982039076e-13,2.76484075465233e-13,2.50779735160351e-14,2.57194488804868e-13,1.03142643564937e-15,5.57099264890044e-18,1.05335224994381e-13,4.23352579567323e-14,3.06162645292166e-16,1.34195783778119e-16,2.1313727644591e-14,2.75883432922488e-14,9.08739704121969e-16,1.7092662596664e-17,6.40066868920656e-14,2.14621150663898e-11,1.99647156685417e-12,1.99647582012926e-11,1.40350939845112e-15,5.3462812510974e-16,2.63494222964991e-13,2.7668589105668e-13,3.7884933610138e-14,3.51133086164102e-15,3.52417987071049e-14,1.47970617590902e-16,5.33024108063833e-18,1.88586924158868e-14,6.30491400781428e-15,3.01975910920368e-16,1.09941260888006e-16,2.73552669932994e-14,2.86710058915429e-14,1.53363379959753e-17,1.76594619103149e-18
10,960,2.69433169282805e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7137689928384e-14,2.12119345588468e-11,1.97290472638052e-12,1.97320321477643e-11,1.07435260396602e-15,6.32915399157326e-17,1.81332898255053e-13,2.42726467255381e-13,2.88065441153223e-13,2.61234409471804e-14,2.67967852235556e-13,1.07779400262061e-15,5.47886579992588e-18,1.1166211912113e-13,4.55245488693365e-14,3.04919975942e-16,1.35328738589429e-16,2.12688398123705e-14,2.79405070678373e-14,9.55284630380946e-16,1.65480418924929e-17,6.39967601227314e-14,2.1462111677133e-11,1.99647127272485e-12,1.99647550484956e-11,1.40121778114748e-15,5.13555580174962e-16,2.67044975555874e-13,2.80731998506999e-13,3.78883228668896e-14,3.5117490012862e-15,3.5244951504083e-14,1.47674848967804e-16,5.136686927275e-18,1.9631506032493e-14,6.57300667041889e-15,3.01566957203457e-16,1.09735785434506e-16,2.77731202214201e-14,2.91485086766225e-14,1.53075677831335e-17,1.67070607505721e-18
10,1020,2.89187168501062e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80805181436141e-14,2.12007705659678e-11,1.97185253009415e-12,1.97216470381093e-11,1.07748969636157e-15,5.99649391567755e-17,1.79667429296276e-13,2.43510934964375e-13,2.99229434032254e-13,2.71311391808592e-14,2.78352961890468e-13,1.12260873262902e-15,5.41452120377386e-18,1.17493047335889e-13,4.85585800231821e-14,3.0373018925301e-16,1.36450728468301e-16,2.11830941750995e-14,2.82130322351415e-14,1.00019949854145e-15,1.61312264146455e-17,6.39873926601259e-14,2.1462112400946e-11,1.99647135707243e-12,1.99647557218101e-11,1.39938668003875e-15,4.96381384205407e-16,2.70062542357963e-13,2.8418455119832e-13,3.78875990538521e-14,3.51176683076292e-15,3.52442781896296e-14,1.47433968911018e-16,4.98102891211743e-18,2.03141748094244e-14,6.81071357621643e-15,3.01318230132194e-16,1.09613670730007e-16,2.81298827101308e-14,2.95580604372877e-14,1.5281694398409e-17,1.59440239664091e-18
10,1080,3.08833720208608e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8994636408708e-14,2.11899892032461e-11,1.97083638442452e-12,1.97116178634843e-11,1.08016391704072e-15,5.71693304313698e-17,1.7791177715677e-13,2.43926940883324e-13,3.10010796754038e-13,2.81042994203594e-14,2.88382136515382e-13,1.16587034464187e-15,5.37159807459141e-18,1.22858504072667e-13,5.14369835960046e-14,3.02590074622082e-16,1.37548679665196e-16,2.10657200587062e-14,2.84168559037485e-14,1.04350345207133e-15,1.58127030174611e-17,6.39790229379876e-14,2.14621151579171e-11,1.9964716272666e-12,1.99647582864345e-11,1.3979161699259e-15,4.82251819882534e-16,2.72628255680959e-13,2.87131132456698e-13,3.78848420826882e-14,3.51158091246517e-15,3.52417135652912e-14,1.47237820777554e-16,4.8544568288254e-18,2.09150700865334e-14,7.02069580949508e-15,3.01166368381531e-16,1.09544351677529e-16,2.84345471812675e-14,2.99092633057974e-14,1.52590688104138e-17,1.53275211282585e-18
10,1140,3.28343947185514e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9881826936301e-14,2.11795613624651e-11,1.9698535864596e-12,1.97019175464787e-11,1.08237598778359e-15,5.47942070416613e-17,1.76109362382186e-13,2.44047725570045e-13,3.20438637535037e-13,2.90456192827196e-14,2.9808245352096e-13,1.207592808609e-15,5.3453870066036e-18,1.27792370068514e-13,5.41624361887516e-14,3.0149801906203e-16,1.38614095544043e-16,2.0924157584858e-14,2.85617384589576e-14,1.08522350642427e-15,1.55707512267169e-17,6.39718013029558e-14,2.1462118736547e-11,1.9964719712807e-12,1.99647616153925e-11,1.39673006613349e-15,4.70538567953607e-16,2.74810761031533e-13,2.89646292647795e-13,3.78812634527727e-14,3.51130653949603e-15,3.52383846072302e-14,1.4707808592935e-16,4.7506107670725e-18,2.14423944138296e-14,7.20559925059172e-15,3.01073810639447e-16,1.09508790573637e-16,2.86947678123474e-14,3.02103774738355e-14,1.52396553502189e-17,1.48252444661338e-18
10,1200,3.47693035229396e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07436268127959e-14,2.11694624422782e-11,1.96890184723884e-12,1.96925232021188e-11,1.08414236619048e-15,5.27564025587672e-17,1.74291671873831e-13,2.43933101296984e-13,3.30537557721946e-13,2.99573694594363e-14,3.07476797880874e-13,1.24780217592078e-15,5.33233765348994e-18,1.32329674528299e-13,5.67397773434312e-14,3.00452983792958e-16,1.39641681475335e-16,2.07643940583853e-14,2.86563395309724e-14,1.12539416862966e-15,1.53891330702089e-17,6.39657200929695e-14,2.14621224578453e-11,1.99647232648041e-12,1.99647650770653e-11,1.39576968854747e-15,4.60768246519881e-16,2.7666806027046e-13,2.91793512839883e-13,3.7877542154471e-14,3.51100901591449e-15,3.52349229343914e-14,1.46947969905915e-16,4.66478503872103e-18,2.1903961416951e-14,7.36797389305694e-15,3.01017888052417e-16,1.09494867342634e-16,2.89170632433114e-14,3.04685053690028e-14,1.52232180450534e-17,1.4412856255356e-18
10,1260,3.66859676223523e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15813776374031e-14,2.11596714409027e-11,1.96797920821396e-12,1.96834152938624e-11,1.08548952589807e-15,5.09923408500089e-17,1.72481287474579e-13,2.43631854865812e-13,3.40328559097435e-13,3.08414796572285e-14,3.16584706137142e-13,1.28653433450451e-15,5.32973028426873e-18,1.3650505681944e-13,5.91753101138333e-14,2.99454005269658e-16,1.4062841479089e-16,2.0591241245419e-14,2.87082968959161e-14,1.16405660959302e-15,1.52555191884e-17,6.39606915745356e-14,2.14621259646333e-11,1.9964726600548e-12,1.99647683391937e-11,1.39498944019328e-15,4.52577181708196e-16,2.78249210416386e-13,2.93626867018918e-13,3.78740353664837e-14,3.51072332032354e-15,3.52316608060312e-14,1.46841936310676e-16,4.59342407588305e-18,2.23070691157774e-14,7.51022489027019e-15,3.00984669526672e-16,1.0949470635444e-16,2.91069877857967e-14,3.06897513170096e-14,1.52094323329376e-17,1.40719254146893e-18
10,1320,3.85825606633544e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23962639901058e-14,2.11501702346983e-11,1.96708397494991e-12,1.96745769625096e-11,1.08644979129416e-15,4.94527444481921e-17,1.70694178842949e-13,2.43183736981299e-13,3.49829765301772e-13,3.16996070803863e-14,3.25423037490014e-13,1.3238328233579e-15,5.33545187981717e-18,1.4035175985518e-13,6.14762559191124e-14,2.98499975217608e-16,1.41572895721036e-16,2.04085617120634e-14,2.87243081951733e-14,1.20125756047169e-15,1.51604092092707e-17,6.39565935706431e-14,2.14621290903022e-11,1.99647295683266e-12,1.99647712467927e-11,1.39435361903326e-15,4.45681366079179e-16,2.79595739918781e-13,2.95192430439346e-13,3.78709096976113e-14,3.5104663807554e-15,3.52287532070801e-14,1.46755482224209e-16,4.53379309778486e-18,2.26584361312987e-14,7.6345853496823e-15,3.00965473502936e-16,1.09503110133841e-16,2.92692760931818e-14,3.08793597874222e-14,1.51979496890682e-17,1.37883688336291e-18
10,1380,4.04575221574769e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.318934321354e-14,2.1140943009358e-11,1.96621466496513e-12,1.96659934970767e-11,1.08705834584485e-15,4.80989448759571e-17,1.68941427357301e-13,2.42621102547071e-13,3.59056990642159e-13,3.25331905706458e-14,3.34006502922931e-13,1.35974680530003e-15,5.34784039412668e-18,1.43901017011111e-13,6.36503373593552e-14,2.97589567893364e-16,1.42474882588834e-16,2.02194522287185e-14,2.87102141508614e-14,1.23704808096978e-15,1.50963832223919e-17,6.3953295263576e-14,2.14621317778e-11,1.99647321176596e-12,1.99647737467908e-11,1.39383408445147e-15,4.39855897204927e-16,2.80742832173754e-13,2.96529473889173e-13,3.78682221994493e-14,3.51024467000159e-15,3.52262532087901e-14,1.46684950123269e-16,4.48375646437288e-18,2.29641799067447e-14,7.74310397948827e-15,3.0095484399033e-16,1.095166156605e-16,2.94079656051818e-14,3.10418349568585e-14,1.51884330288122e-17,1.35513097318751e-18
10,1440,4.23095249079937e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39615684942846e-14,2.1131975813902e-11,1.96536996692902e-12,1.96576519199084e-11,1.08735112671033e-15,4.69002612610873e-17,1.67230515015269e-13,2.41970258865652e-13,3.68024186098162e-13,3.33434931800623e-14,3.42348080091305e-13,1.39432926047227e-15,5.36557437420152e-18,1.47181722650558e-13,6.57054653004809e-14,2.96721242275226e-16,1.43334952243843e-16,2.00263916215607e-14,2.86710815001046e-14,1.27148231500121e-15,1.50575758874218e-17,6.39506709937904e-14,2.14621340302235e-11,1.99647342534872e-12,1.99647758420686e-11,1.39340852656939e-15,4.34920540180996e-16,2.8172031658873e-13,2.97671477176713e-13,3.78659697758962e-14,3.51005885171324e-15,3.52241579310666e-14,1.46627371624477e-16,4.44162452701722e-18,2.32298225321363e-14,7.8376427649012e-15,3.00949342827099e-16,1.09532907530924e-16,2.95265003239775e-14,3.11810440043212e-14,1.5180574349918e-17,1.33522519395621e-18
10,1500,4.4137447268168e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47138068039707e-14,2.11232562120222e-11,1.96454870883976e-12,1.96495406623459e-11,1.08736338549931e-15,4.58321062838194e-17,1.65566283834675e-13,2.41252571136693e-13,3.76743787977895e-13,3.41316355429557e-14,3.50459337653847e-13,1.4276354319274e-15,5.38759334373671e-18,1.50220301181005e-13,6.76495096270196e-14,2.95893279180923e-16,1.44154248509024e-16,1.98313595906098e-14,2.86112838777166e-14,1.30461631582026e-15,1.50393014336723e-17,6.39486069241185e-14,2.14621358811729e-11,1.99647360087092e-12,1.9964777563882e-11,1.39305916752038e-15,4.30729365242113e-16,2.82553500009741e-13,2.98646989779696e-13,3.7864118826538e-14,3.50990657877278e-15,3.52224361177101e-14,1.46580338593418e-16,4.40604535519549e-18,2.34603141618521e-14,7.91988127393327e-15,3.00946810298497e-16,1.0955044230299e-16,2.96278188695335e-14,3.13003062671437e-14,1.51741018776734e-17,1.31844840907708e-18
10,1560,4.59403493108756e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54468529110397e-14,2.11147730097382e-11,1.96374983322083e-12,1.9641649311384e-11,1.08712874535601e-15,4.48745966776316e-17,1.63951647553107e-13,2.40485367395321e-13,3.85226990261863e-13,3.48986220042417e-14,3.58350688615679e-13,1.45972153046356e-15,5.4130394301184e-18,1.53040710360063e-13,6.94901361927072e-14,2.95103831314187e-16,1.44934294337799e-16,1.96359320696308e-14,2.8534579134734e-14,1.33650699285691e-15,1.5037782046367e-17,6.39470035759534e-14,2.1462137377378e-11,1.99647374281131e-12,1.99647789557007e-11,1.39277177667957e-15,4.27163166444119e-16,2.83263865354777e-13,2.99480362138926e-13,3.78626226214944e-14,3.50978414260701e-15,3.52210442990647e-14,1.46541897460875e-16,4.37592663656635e-18,2.36600670647769e-14,7.99132518843037e-15,3.00945902931699e-16,1.09568202063561e-16,2.97144292679047e-14,3.14024701282174e-14,1.51687812502761e-17,1.30426480883576e-18
10,1620,4.7717452195241e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6161440393554e-14,2.11065160423861e-11,1.96297237775538e-12,1.96339684115217e-11,1.08667862337726e-15,4.40115197384292e-17,1.62388118245381e-13,2.39682678411184e-13,3.93483957613932e-13,3.56453610884556e-14,3.66031588478069e-13,1.49064368876224e-15,5.44121391140518e-18,1.55664531355553e-13,7.12346954371929e-14,2.94350974467358e-16,1.45676851233941e-16,1.94413577787122e-14,2.84441819456083e-14,1.3672112081253e-15,1.50499480157902e-17,6.39457760736028e-14,2.14621385688622e-11,1.99647385592927e-12,1.9964780064058e-11,1.39253491702847e-15,4.24123819908628e-16,2.83869659507367e-13,3.00192367366031e-13,3.78614311373404e-14,3.50968741475105e-15,3.52199359417123e-14,1.46510462981287e-16,4.35037832822701e-18,2.38329954872544e-14,8.05331736293101e-15,3.00945799913854e-16,1.09585529492548e-16,2.97884725232638e-14,3.14899792736131e-14,1.51644135295263e-17,1.29224241722819e-18
10,1680,4.94681201730148e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68582503627232e-14,2.10984760074765e-11,1.96221546010879e-12,1.96264893092802e-11,1.08604191771715e-15,4.32295549475098e-17,1.60876195305867e-13,2.3885584220824e-13,4.01523992523463e-13,3.63726815711232e-14,3.73510690719496e-13,1.52045714399264e-15,5.47154441105026e-18,1.58111111234938e-13,7.28901507685747e-14,2.93632753967819e-16,1.46383814392079e-16,1.92486197750523e-14,2.83428309394108e-14,1.39678503164985e-15,1.50732884168158e-17,6.39448532013908e-14,2.14621395036771e-11,1.99647394478037e-12,1.99647809336532e-11,1.39233936365843e-15,4.21530020679373e-16,2.84386388659128e-13,3.00800730035297e-13,3.78604963224481e-14,3.50961235800966e-15,3.52190663464636e-14,1.46484748115744e-16,4.32866986551543e-18,2.39825580233922e-14,8.10705022023944e-15,3.00946014465394e-16,1.09602015669705e-16,2.98517766932441e-14,3.15649297527787e-14,1.51608317083601e-17,1.28202987995581e-18
10,1740,5.11918447971632e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75379184355664e-14,2.10906443328877e-11,1.96147826596483e-12,1.9619204030593e-11,1.08524488261689e-15,4.25176810107039e-17,1.59415652446128e-13,2.38013997792966e-13,4.0935566711225e-13,3.70813451448132e-14,3.80795969406739e-13,1.54921562209968e-15,5.50355980672868e-18,1.60397733652535e-13,7.44630370947772e-14,2.9294722380874e-16,1.47057135176748e-16,1.90584850698436e-14,2.82328499388873e-14,1.42528315242903e-15,1.51057379070374e-17,6.39441759239575e-14,2.14621402253568e-11,1.99647401348369e-12,1.99647816049834e-11,1.39217765181606e-15,4.19314016209589e-16,2.8482723615259e-13,3.01320576135487e-13,3.78597746426525e-14,3.50955528042424e-15,3.52183950164212e-14,1.464637071803e-16,4.31019776608697e-18,2.41118002628897e-14,8.153578657304e-15,3.00946271745799e-16,1.09617422768674e-16,2.99059029135355e-14,3.16291190896144e-14,1.51578966878078e-17,1.27333916317001e-18
10,1800,5.28882309864217e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82010403638e-14,2.10830130722369e-11,1.96076003952405e-12,1.9612105183476e-11,1.08431113335922e-15,4.18667194140552e-17,1.5800574931288e-13,2.37164488360652e-13,4.16986927763016e-13,3.77720564530287e-14,3.87894816523731e-13,1.57697089471636e-15,5.53687080759692e-18,1.62539801078878e-13,7.59594418232166e-14,2.92292477789749e-16,1.47698764669449e-16,1.88715447570601e-14,2.81162031811906e-14,1.45275843315959e-15,1.51455897375165e-17,6.39436957408921e-14,2.14621407719477e-11,1.99647406563486e-12,1.996478211344e-11,1.39204372334982e-15,4.17419071482099e-16,2.85203415316494e-13,3.01764816081569e-13,3.78592280516866e-14,3.50951293934742e-15,3.52178865597089e-14,1.46446489838628e-16,4.29446077724176e-18,2.42233962513186e-14,8.19383289834638e-15,3.00946429541486e-16,1.09631630257432e-16,2.9952184590383e-14,3.16840885301083e-14,1.51554932637293e-17,1.26593250439838e-18
